Numéro;Type de Ligne;Niveau;Texte;Quantité;Montant
2814;3;3;"Avoir Ticket VIANDES HORS PROMOS";50,00;619,00 €
2815;3;3;"Modification Note VIANDES HORS PROMOS";426,00;6090,80 €
2816;0;0;"";0,00;0,00 €
2817;1;0;"VIANDES PROMO";0,00;0,00 €
2818;1;1;"BURGER ESTIVAL";0,00;0,00 €
2819;2;1;"Total Net";2,00;0,00 €
2820;2;1;" dont Menus";2,00;0,00 €
2821;2;1;"Total Modification Note";1,00;0,00 €
2822;0;0;"";0,00;0,00 €
2823;4;0;"Net VIANDES PROMO";2,00;0,00 €
2824;4;0;" dont Menus";2,00;0,00 €
2825;4;0;"Modification Note";1,00;0,00 €
2826;0;0;"";0,00;0,00 €
2827;3;3;"Modification Note VIANDES PROMOS";1,00;0,00 €
2828;0;0;"";0,00;0,00 €
2829;3;2;"Net VIANDES";2405,00;36328,40 €
2830;3;2;"Brut VIANDES";2408,00;36493,00 €
2831;3;2;" dont Ventes";2064,00;36110,52 €
2832;3;2;" dont Menus";286,00;217,88 €
2833;3;2;" dont Remises";55,00;129,10 €
2834;3;2;" dont Offert Client";3,00;35,50 €
2835;3;2;"Annulations VIANDES";12,00;137,20 €
2836;3;2;"Perte VIANDES";1,00;30,90 €
2837;3;2;"Erreur de saisie VIANDES";22,00;397,90 €
2838;3;2;"Avoir Ticket VIANDES";50,00;619,00 €
2839;3;2;"Modification Note VIANDES";427,00;6090,80 €
2840;0;0;"";0,00;0,00 €
2841;3;1;"Net SOLIDES";6311,00;66673,55 €
2842;3;1;"Brut SOLIDES";6318,00;66954,30 €
2843;3;1;" dont Ventes";5111,00;66209,97 €
2844;3;1;" dont Menus";1066,00;463,58 €
2845;3;1;" dont Remises";134,00;233,45 €
2846;3;1;" dont Offert Client";7,00;47,30 €
2847;3;1;"Annulations SOLIDES";50,00;400,35 €
2848;3;1;"Perte SOLIDES";7,00;61,62 €
2849;3;1;"Erreur de saisie SOLIDES";74,00;864,15 €
2850;3;1;"Avoir Ticket SOLIDES";179,00;1433,15 €
2851;3;1;"Modification Note SOLIDES";1394,90;11672,37 €
2852;0;0;"";0,00;0,00 €
2853;3;0;"Net Global";10697,00;82490,62 €
2854;3;0;"Brut Global";10726,00;82898,44 €
2855;3;0;" dont Ventes";9157,00;81606,10 €
2856;3;0;" dont Menus";1305,00;884,52 €
2857;3;0;" dont Remises";235,00;289,82 €
2858;3;0;" dont Offert Client";19,00;79,30 €
2859;3;0;" dont Offert Direction";10,00;38,70 €
2860;3;0;"Annulations Global";119,00;633,80 €
2861;3;0;"Perte Global";12,00;73,35 €
2862;3;0;"Erreur de saisie Global";159,00;987,85 €
2863;3;0;"Avoir Ticket Global";387,00;1702,60 €
2864;3;0;"Modification Note Global";3148,70;14853,13 €
2865;0;0;"";0,00;0,00 €
