Numéro;Type de Ligne;Niveau;Texte;Quantité;Montant
2809;3;1;"Annulations SOLIDES";47,00;407,65 €
2810;3;1;"Perte SOLIDES";8,00;105,20 €
2811;3;1;"Erreur de saisie SOLIDES";24,00;119,50 €
2812;3;1;"Avoir Ticket SOLIDES";153,00;1446,60 €
2813;3;1;"Modification Note SOLIDES";2829,00;19650,35 €
2814;0;0;"";0,00;0,00 €
2815;3;0;"Net Global";10202,00;75069,19 €
2816;3;0;"Brut Global";10632,00;78118,05 €
2817;3;0;" dont Ventes";7966,00;73894,61 €
2818;3;0;" dont Menus";2004,00;1174,58 €
2819;3;0;" dont Offerts Personnel";7,00;42,15 €
2820;3;0;" dont Remises";232,00;229,46 €
2821;3;0;" dont Offert Client";38,00;164,10 €
2822;3;0;" dont Offert Direction";20,00;209,15 €
2823;3;0;" dont Offert Menu Enfant";365,00;2404,00 €
2824;3;0;"Annulations Global";120,00;689,35 €
2825;3;0;"Perte Global";32,00;180,95 €
2826;3;0;"Erreur de saisie Global";56,00;195,05 €
2827;3;0;"Avoir Ticket Global";347,00;1852,55 €
2828;3;0;"Modification Note Global";6150,80;24612,15 €
2829;0;0;"";0,00;0,00 €
